trade_id,scenario_id,flow_class,reference_status,policy,notional_quote_micro,upfront_fee_quote_micro,retained_fee_quote_micro,rebate_quote_micro,lp_protection_quote_micro,adverse_selection_proxy_quote_micro,lp_net_after_proxy_quote_micro,settlement_status,rejected_reference_attempts,expired_settlements,reactive_callbacks,modeled_callback_gas_budget
0xafa97337acf1ee157907a1600feb96385216946e97dd4d09628f901afd5e88fb,mixed_high_volatility,benign,valid,markout,3765000000,30120000,12688050,17431950,1393050,0,12688050,settled,0,0,2,800000
0x99187b74698e968ee159c62bc428523c5a7bb3abf76211b45c6b67ad6a430152,mixed_high_volatility,benign,valid,fixed,3237000000,9711000,9711000,0,0,4117464,5593536,not_required,0,0,0,0
0x99187b74698e968ee159c62bc428523c5a7bb3abf76211b45c6b67ad6a430152,mixed_high_volatility,benign,valid,volatility,3237000000,25556115,25556115,0,0,4117464,21438651,not_required,0,0,0,0
0x99187b74698e968ee159c62bc428523c5a7bb3abf76211b45c6b67ad6a430152,mixed_high_volatility,benign,valid,markout,3237000000,25896000,19535295,6360705,9824295,4117464,15417831,settled,0,0,2,800000
0xdeed2ec0033617618f569ab4419ba919333a1ff6524d7ac945152f454c7f5538,mixed_high_volatility,benign,valid,fixed,3466000000,10398000,10398000,0,0,3663562,6734438,not_required,0,0,0,0
0xdeed2ec0033617618f569ab4419ba919333a1ff6524d7ac945152f454c7f5538,mixed_high_volatility,benign,valid,volatility,3466000000,27728000,27728000,0,0,3663562,24064438,not_required,0,0,0,0
0xdeed2ec0033617618f569ab4419ba919333a1ff6524d7ac945152f454c7f5538,mixed_high_volatility,benign,valid,markout,3466000000,27728000,19725006,8002994,9327006,3663562,16061444,settled,0,0,2,800000
0xcbf3809abffe2a77609debab36830000a3c2f78f1f4f016433c34dfd3f9a4288,mixed_high_volatility,benign,valid,fixed,1925000000,5775000,5775000,0,0,0,5775000,not_required,0,0,0,0
0xcbf3809abffe2a77609debab36830000a3c2f78f1f4f016433c34dfd3f9a4288,mixed_high_volatility,benign,valid,volatility,1925000000,13473075,13473075,0,0,0,13473075,not_required,0,0,0,0
0xcbf3809abffe2a77609debab36830000a3c2f78f1f4f016433c34dfd3f9a4288,mixed_high_volatility,benign,valid,markout,1925000000,15400000,7684600,7715400,1909600,0,7684600,settled,0,0,2,800000
0x5ba1afd46d305bc0343402680a3230c5926c0ee1caa31f71312667cb5c2e3133,mixed_high_volatility,benign,valid,fixed,2385000000,7155000,7155000,0,0,0,7155000,not_required,0,0,0,0
0x5ba1afd46d305bc0343402680a3230c5926c0ee1caa31f71312667cb5c2e3133,mixed_high_volatility,benign,valid,volatility,2385000000,19080000,19080000,0,0,0,19080000,not_required,0,0,0,0
0x5ba1afd46d305bc0343402680a3230c5926c0ee1caa31f71312667cb5c2e3133,mixed_high_volatility,benign,valid,markout,2385000000,19080000,7155000,11925000,0,0,7155000,settled,0,0,2,800000
0xb1fc0f62c963a2fa52d1c67c8953196c7953955522dd4de2dca5d8a312383ed4,mixed_high_volatility,benign,valid,fixed,3997000000,11991000,11991000,0,0,0,11991000,not_required,0,0,0,0
0xb1fc0f62c963a2fa52d1c67c8953196c7953955522dd4de2dca5d8a312383ed4,mixed_high_volatility,benign,valid,volatility,3997000000,24621520,24621520,0,0,0,24621520,not_required,0,0,0,0
0xb1fc0f62c963a2fa52d1c67c8953196c7953955522dd4de2dca5d8a312383ed4,mixed_high_volatility,benign,valid,markout,3997000000,31976000,11991000,19985000,0,0,11991000,settled,0,0,2,800000
0xe9d399aa3e31594261b3b90f2e2480347e1192ec5bc0766e371f3907c966c3c0,mixed_high_volatility,benign,valid,fixed,643000000,1929000,1929000,0,0,0,1929000,not_required,0,0,0,0
0xe9d399aa3e31594261b3b90f2e2480347e1192ec5bc0766e371f3907c966c3c0,mixed_high_volatility,benign,valid,volatility,643000000,4165354,4165354,0,0,0,4165354,not_required,0,0,0,0
0xe9d399aa3e31594261b3b90f2e2480347e1192ec5bc0766e371f3907c966c3c0,mixed_high_volatility,benign,valid,markout,643000000,5144000,2061458,3082542,132458,0,2061458,settled,0,0,2,800000
0xdbcf5c196efb654c47c9346222def73cc828c8667c8359254d23cc33a6478fc4,mixed_high_volatility,inventory_improving,valid,fixed,2240000000,6720000,6720000,0,0,0,6720000,not_required,0,0,0,0
0xdbcf5c196efb654c47c9346222def73cc828c8667c8359254d23cc33a6478fc4,mixed_high_volatility,inventory_improving,valid,volatility,2240000000,14477120,14477120,0,0,0,14477120,not_required,0,0,0,0
0xdbcf5c196efb654c47c9346222def73cc828c8667c8359254d23cc33a6478fc4,mixed_high_volatility,inventory_improving,valid,markout,2240000000,17920000,6720000,11200000,0,0,6720000,settled,0,0,2,800000
0x0e3e7526d2809e53d026a7a82c3a0c07cba1295be9ab32c9a6442806fbc76c40,mixed_high_volatility,inventory_improving,valid,fixed,4711000000,14133000,14133000,0,0,0,14133000,not_required,0,0,0,0
0x0e3e7526d2809e53d026a7a82c3a0c07cba1295be9ab32c9a6442806fbc76c40,mixed_high_volatility,inventory_improving,valid,volatility,4711000000,37688000,37688000,0,0,0,37688000,not_required,0,0,0,0
0x0e3e7526d2809e53d026a7a82c3a0c07cba1295be9ab32c9a6442806fbc76c40,mixed_high_volatility,inventory_improving,valid,markout,4711000000,37688000,14133000,23555000,0,0,14133000,settled,0,0,2,800000
0xce8e903bb6d26248945a9339e042490df23b7ac320d865f821fe8e54a7bbacd2,mixed_high_volatility,inventory_improving,valid,fixed,4766000000,14298000,14298000,0,0,0,14298000,not_required,0,0,0,0
0xce8e903bb6d26248945a9339e042490df23b7ac320d865f821fe8e54a7bbacd2,mixed_high_volatility,inventory_improving,valid,volatility,4766000000,38128000,38128000,0,0,0,38128000,not_required,0,0,0,0
0xce8e903bb6d26248945a9339e042490df23b7ac320d865f821fe8e54a7bbacd2,mixed_high_volatility,inventory_improving,valid,markout,4766000000,38128000,14298000,23830000,0,0,14298000,settled,0,0,2,800000
0x53d8b1c61e97bea53aebfd73ced4fa829addba02f48dfd1ea299561189d243ab,mixed_high_volatility,benign,valid,fixed,1029000000,3087000,3087000,0,0,0,3087000,not_required,0,0,0,0
0x53d8b1c61e97bea53aebfd73ced4fa829addba02f48dfd1ea299561189d243ab,mixed_high_volatility,benign,valid,volatility,1029000000,8232000,8232000,0,0,0,8232000,not_required,0,0,0,0
0x53d8b1c61e97bea53aebfd73ced4fa829addba02f48dfd1ea299561189d243ab,mixed_high_volatility,benign,valid,markout,1029000000,8232000,3087000,5145000,0,0,3087000,settled,0,0,2,800000
0xef55a316001e8e7ea43fe45d58b5b38eb5d342763aa9b5be165dff669341c561,mixed_high_volatility,inventory_improving,valid,fixed,3984000000,11952000,11952000,0,0,0,11952000,not_required,0,0,0,0
0xef55a316001e8e7ea43fe45d58b5b38eb5d342763aa9b5be165dff669341c561,mixed_high_volatility,inventory_improving,valid,volatility,3984000000,31585152,31585152,0,0,0,31585152,not_required,0,0,0,0
0xef55a316001e8e7ea43fe45d58b5b38eb5d342763aa9b5be165dff669341c561,mixed_high_volatility,inventory_improving,valid,markout,3984000000,31872000,11952000,19920000,0,0,11952000,settled,0,0,2,800000
0x543160b7f929e4e40d244346859725934a0175afbf783c4365ef34b265e945d9,mixed_high_volatility,inventory_improving,valid,fixed,3474000000,10422000,10422000,0,0,0,10422000,not_required,0,0,0,0
0x543160b7f929e4e40d244346859725934a0175afbf783c4365ef34b265e945d9,mixed_high_volatility,inventory_improving,valid,volatility,3474000000,27792000,27792000,0,0,0,27792000,not_required,0,0,0,0
0x543160b7f929e4e40d244346859725934a0175afbf783c4365ef34b265e945d9,mixed_high_volatility,inventory_improving,valid,markout,3474000000,27792000,10422000,17370000,0,0,10422000,settled,0,0,2,800000
0x4c038baa55f145d35568fbaffbbc9fcbfbe25b608539ce56bf6ba8f9918b3965,mixed_high_volatility,benign,valid,fixed,1598000000,4794000,4794000,0,0,532134,4261866,not_required,0,0,0,0
0x4c038baa55f145d35568fbaffbbc9fcbfbe25b608539ce56bf6ba8f9918b3965,mixed_high_volatility,benign,valid,volatility,1598000000,12334962,12334962,0,0,532134,11802828,not_required,0,0,0,0
0x4c038baa55f145d35568fbaffbbc9fcbfbe25b608539ce56bf6ba8f9918b3965,mixed_high_volatility,benign,valid,markout,1598000000,12784000,7242935,5541065,2448935,532134,6710801,settled,0,0,2,800000
0x563699e72c68fb549c6c0264c8269391074f6de8e75981ba40c24c6e19627456,mixed_high_volatility,benign,valid,fixed,4312000000,12936000,12936000,0,0,6390384,6545616,not_required,0,0,0,0
0x563699e72c68fb549c6c0264c8269391074f6de8e75981ba40c24c6e19627456,mixed_high_volatility,benign,valid,volatility,4312000000,28446264,28446264,0,0,6390384,22055880,not_required,0,0,0,0
0x563699e72c68fb549c6c0264c8269391074f6de8e75981ba40c24c6e19627456,mixed_high_volatility,benign,valid,markout,4312000000,34496000,27471752,7024248,14535752,6390384,21081368,settled,0,0,2,800000
0xfce93e5a7399e0c17892a222139c48206b79e839c3307603da6a94bec717e7e7,mixed_high_volatility,inventory_improving,valid,fixed,4321000000,12963000,12963000,0,0,0,12963000,not_required,0,0,0,0
0xfce93e5a7399e0c17892a222139c48206b79e839c3307603da6a94bec717e7e7,mixed_high_volatility,inventory_improving,valid,volatility,4321000000,34568000,34568000,0,0,0,34568000,not_required,0,0,0,0
0xfce93e5a7399e0c17892a222139c48206b79e839c3307603da6a94bec717e7e7,mixed_high_volatility,inventory_improving,valid,markout,4321000000,34568000,12963000,21605000,0,0,12963000,settled,0,0,2,800000
0x7552432d7f156c216c3e48c4e18ede83bb0fe4b76c643b26a4b1d21113ed18e5,mixed_high_volatility,informed,valid,fixed,3158000000,9474000,9474000,0,0,20988068,-11514068,not_required,0,0,0,0
0x7552432d7f156c216c3e48c4e18ede83bb0fe4b76c643b26a4b1d21113ed18e5,mixed_high_volatility,informed,valid,volatility,3158000000,25264000,25264000,0,0,20988068,4275932,not_required,0,0,0,0
0x7552432d7f156c216c3e48c4e18ede83bb0fe4b76c643b26a4b1d21113ed18e5,mixed_high_volatility,informed,valid,markout,3158000000,25264000,25264000,0,15790000,20988068,4275932,settled,0,0,2,800000
0x827e752b1aab1f703c3834800189853324416230ddc5dda3310dd681d39dbcd3,mixed_high_volatility,benign,valid,fixed,4855000000,14565000,14565000,0,0,1063245,13501755,not_required,0,0,0,0
0x827e752b1aab1f703c3834800189853324416230ddc5dda3310dd681d39dbcd3,mixed_high_volatility,benign,valid,volatility,4855000000,38840000,38840000,0,0,1063245,37776755,not_required,0,0,0,0
0x827e752b1aab1f703c3834800189853324416230ddc5dda3310dd681d39dbcd3,mixed_high_volatility,benign,valid,markout,4855000000,38840000,21119250,17720750,6554250,1063245,20056005,settled,0,0,2,800000
0x5460ddf8d61a60d19af68b6be4960266a015be90d1146123c0c69913976cbdcb,mixed_high_volatility,benign,valid,fixed,2174000000,6522000,6522000,0,0,402190,6119810,not_required,0,0,0,0
0x5460ddf8d61a60d19af68b6be4960266a015be90d1146123c0c69913976cbdcb,mixed_high_volatility,benign,valid,volatility,2174000000,17392000,17392000,0,0,402190,16989810,not_required,0,0,0,0
0x5460ddf8d61a60d19af68b6be4960266a015be90d1146123c0c69913976cbdcb,mixed_high_volatility,benign,valid,markout,2174000000,17392000,9339504,8052496,2817504,402190,8937314,settled,0,0,2,800000
0xd749b373f978b26af25b6172013fdb1ce5a79b7f41ae0f82a03c7cb3c966d59d,mixed_high_volatility,benign,valid,fixed,4917000000,14751000,14751000,0,0,5679135,9071865,not_required,0,0,0,0
0xd749b373f978b26af25b6172013fdb1ce5a79b7f41ae0f82a03c7cb3c966d59d,mixed_high_volatility,benign,valid,volatility,4917000000,39336000,39336000,0,0,5679135,33656865,not_required,0,0,0,0
0xd749b373f978b26af25b6172013fdb1ce5a79b7f41ae0f82a03c7cb3c966d59d,mixed_high_volatility,benign,valid,markout,4917000000,39336000,28754616,10581384,14003616,5679135,23075481,settled,0,0,2,800000
0x9b4e85546e41c17e56c5abe553571f86ff28784e63e376e7139fafe094ff8e7c,mixed_high_volatility,inventory_improving,valid,fixed,1698000000,5094000,5094000,0,0,0,5094000,not_required,0,0,0,0
0x9b4e85546e41c17e56c5abe553571f86ff28784e63e376e7139fafe094ff8e7c,mixed_high_volatility,inventory_improving,valid,volatility,1698000000,13584000,13584000,0,0,0,13584000,not_required,0,0,0,0
0x9b4e85546e41c17e56c5abe553571f86ff28784e63e376e7139fafe094ff8e7c,mixed_high_volatility,inventory_improving,valid,markout,1698000000,13584000,5094000,8490000,0,0,5094000,settled,0,0,2,800000
0xee61f9eaabbd257c612774b4fdcf933efd9d040f96209af064a4ad74af8a0b7f,mixed_high_volatility,informed,valid,fixed,4710000000,14130000,14130000,0,0,27652410,-13522410,not_required,0,0,0,0
0xee61f9eaabbd257c612774b4fdcf933efd9d040f96209af064a4ad74af8a0b7f,mixed_high_volatility,informed,valid,volatility,4710000000,36318810,36318810,0,0,27652410,8666400,not_required,0,0,0,0
0xee61f9eaabbd257c612774b4fdcf933efd9d040f96209af064a4ad74af8a0b7f,mixed_high_volatility,informed,valid,markout,4710000000,37680000,37680000,0,23550000,27652410,10027590,settled,0,0,2,800000
0xd323d10bc0566802bdbe4ecc9a41344aa473c2a93b6e69ee65b25e2c257a6206,mixed_high_volatility,inventory_improving,valid,fixed,4081000000,12243000,12243000,0,0,0,12243000,not_required,0,0,0,0
0xd323d10bc0566802bdbe4ecc9a41344aa473c2a93b6e69ee65b25e2c257a6206,mixed_high_volatility,inventory_improving,valid,volatility,4081000000,32648000,32648000,0,0,0,32648000,not_required,0,0,0,0
0xd323d10bc0566802bdbe4ecc9a41344aa473c2a93b6e69ee65b25e2c257a6206,mixed_high_volatility,inventory_improving,valid,markout,4081000000,32648000,12243000,20405000,0,0,12243000,settled,0,0,2,800000
0x0cddda26d78b6b874d2b30fb036136201ed30fa8af1e0b7a888c9599d927a91b,mixed_high_volatility,benign,valid,fixed,2665000000,7995000,7995000,0,0,3661710,4333290,not_required,0,0,0,0
0x0cddda26d78b6b874d2b30fb036136201ed30fa8af1e0b7a888c9599d927a91b,mixed_high_volatility,benign,valid,volatility,2665000000,16205865,16205865,0,0,3661710,12544155,not_required,0,0,0,0
0x0cddda26d78b6b874d2b30fb036136201ed30fa8af1e0b7a888c9599d927a91b,mixed_high_volatility,benign,valid,markout,2665000000,21320000,16517670,4802330,8522670,3661710,12855960,settled,0,0,2,800000
0x58f4c42b61501d6fe5a34ebfc104e75adf91e7ee0fe880b6082fc4670f6858de,mixed_high_volatility,benign,valid,fixed,2003000000,6009000,6009000,0,0,2159234,3849766,not_required,0,0,0,0
0x58f4c42b61501d6fe5a34ebfc104e75adf91e7ee0fe880b6082fc4670f6858de,mixed_high_volatility,benign,valid,volatility,2003000000,15591352,15591352,0,0,2159234,13432118,not_required,0,0,0,0
0x58f4c42b61501d6fe5a34ebfc104e75adf91e7ee0fe880b6082fc4670f6858de,mixed_high_volatility,benign,valid,markout,2003000000,16024000,11466173,4557827,5457173,2159234,9306939,settled,0,0,2,800000
0xd7866dd0fa0146bc3ab5a9cfe26ce26e2ef135faad2cbf145a674f7417117a74,mixed_high_volatility,benign,valid,fixed,3017000000,9051000,9051000,0,0,0,9051000,not_required,0,0,0,0
0xd7866dd0fa0146bc3ab5a9cfe26ce26e2ef135faad2cbf145a674f7417117a74,mixed_high_volatility,benign,valid,volatility,3017000000,24136000,24136000,0,0,0,24136000,not_required,0,0,0,0
0xd7866dd0fa0146bc3ab5a9cfe26ce26e2ef135faad2cbf145a674f7417117a74,mixed_high_volatility,benign,valid,markout,3017000000,24136000,9051000,15085000,0,0,9051000,settled,0,0,2,800000
0x5c85ec0bda0525e8d695e59419e00d5aa8213a79cc0417bb176f0d397c31b086,mixed_high_volatility,benign,valid,fixed,4669000000,14007000,14007000,0,0,4314156,9692844,not_required,0,0,0,0
0x5c85ec0bda0525e8d695e59419e00d5aa8213a79cc0417bb176f0d397c31b086,mixed_high_volatility,benign,valid,volatility,4669000000,37352000,37352000,0,0,4314156,33037844,not_required,0,0,0,0
0x5c85ec0bda0525e8d695e59419e00d5aa8213a79cc0417bb176f0d397c31b086,mixed_high_volatility,benign,valid,markout,4669000000,37352000,25576782,11775218,11569782,4314156,21262626,settled,0,0,2,800000
0x22c5b5ecc0144f1f979e25a26225ddaff6fad0cd222ec9d5df31248297c8b16f,mixed_high_volatility,informed,valid,fixed,3591000000,10773000,10773000,0,0,17703630,-6930630,not_required,0,0,0,0
0x22c5b5ecc0144f1f979e25a26225ddaff6fad0cd222ec9d5df31248297c8b16f,mixed_high_volatility,informed,valid,volatility,3591000000,24408027,24408027,0,0,17703630,6704397,not_required,0,0,0,0
0x22c5b5ecc0144f1f979e25a26225ddaff6fad0cd222ec9d5df31248297c8b16f,mixed_high_volatility,informed,valid,markout,3591000000,28728000,28728000,0,17955000,17703630,11024370,settled,0,0,2,800000
0x4fdad063cb3cfedfd0b93dd270b9f30ee0d514b496b566aa1c6e6214cdb15f43,mixed_high_volatility,benign,valid,fixed,3462000000,10386000,10386000,0,0,0,10386000,not_required,0,0,0,0
0x4fdad063cb3cfedfd0b93dd270b9f30ee0d514b496b566aa1c6e6214cdb15f43,mixed_high_volatility,benign,valid,volatility,3462000000,27522900,27522900,0,0,0,27522900,not_required,0,0,0,0
0x4fdad063cb3cfedfd0b93dd270b9f30ee0d514b496b566aa1c6e6214cdb15f43,mixed_high_volatility,benign,valid,markout,3462000000,27696000,11936976,15759024,1550976,0,11936976,settled,0,0,2,800000
0x9446e5882ec8d68107762aa3233d58b4cb779bd820f028f8e1feb3838e6944a7,mixed_high_volatility,benign,valid,fixed,1917000000,5751000,5751000,0,0,0,5751000,not_required,0,0,0,0
0x9446e5882ec8d68107762aa3233d58b4cb779bd820f028f8e1feb3838e6944a7,mixed_high_volatility,benign,valid,volatility,1917000000,15336000,15336000,0,0,0,15336000,not_required,0,0,0,0
0x9446e5882ec8d68107762aa3233d58b4cb779bd820f028f8e1feb3838e6944a7,mixed_high_volatility,benign,valid,markout,1917000000,15336000,5751000,9585000,0,0,5751000,settled,0,0,2,800000
0x174c306cc0c27403c78ddc695a5b2bb896f59bffcdc8152003d905203847e79c,mixed_high_volatility,benign,valid,fixed,860000000,2580000,2580000,0,0,436880,2143120,not_required,0,0,0,0
0x174c306cc0c27403c78ddc695a5b2bb896f59bffcdc8152003d905203847e79c,mixed_high_volatility,benign,valid,volatility,860000000,5888420,5888420,0,0,436880,5451540,not_required,0,0,0,0
0x174c306cc0c27403c78ddc695a5b2bb896f59bffcdc8152003d905203847e79c,mixed_high_volatility,benign,valid,markout,860000000,6880000,4138750,2741250,1558750,436880,3701870,settled,0,0,2,800000
0x645a64d39570246d8dac9c6737b5c649f180a71cd8d025ddb1c9a1c6b6b36fbf,mixed_high_volatility,benign,valid,fixed,1593000000,4779000,4779000,0,0,0,4779000,not_required,0,0,0,0
0x645a64d39570246d8dac9c6737b5c649f180a71cd8d025ddb1c9a1c6b6b36fbf,mixed_high_volatility,benign,valid,volatility,1593000000,12744000,12744000,0,0,0,12744000,not_required,0,0,0,0
0x645a64d39570246d8dac9c6737b5c649f180a71cd8d025ddb1c9a1c6b6b36fbf,mixed_high_volatility,benign,valid,markout,1593000000,12744000,4779000,7965000,0,0,4779000,settled,0,0,2,800000
0x01540a17397eb1faf53da132b0303ff333bb4d5546ae2f593082ecadb52078f3,mixed_high_volatility,inventory_improving,valid,fixed,2372000000,7116000,7116000,0,0,0,7116000,not_required,0,0,0,0
0x01540a17397eb1faf53da132b0303ff333bb4d5546ae2f593082ecadb52078f3,mixed_high_volatility,inventory_improving,valid,volatility,2372000000,18976000,18976000,0,0,0,18976000,not_required,0,0,0,0
0x01540a17397eb1faf53da132b0303ff333bb4d5546ae2f593082ecadb52078f3,mixed_high_volatility,inventory_improving,valid,markout,2372000000,18976000,7116000,11860000,0,0,7116000,settled,0,0,2,800000
0x1ee4c7309639388efbcfaecd9622c102c870584061d93c654f88bac001ccfab7,mixed_high_volatility,benign,valid,fixed,3026000000,9078000,9078000,0,0,0,9078000,not_required,0,0,0,0
0x1ee4c7309639388efbcfaecd9622c102c870584061d93c654f88bac001ccfab7,mixed_high_volatility,benign,valid,volatility,3026000000,19605454,19605454,0,0,0,19605454,not_required,0,0,0,0
0x1ee4c7309639388efbcfaecd9622c102c870584061d93c654f88bac001ccfab7,mixed_high_volatility,benign,valid,markout,3026000000,24208000,10239984,13968016,1161984,0,10239984,settled,0,0,2,800000
0x8c8c3b62d4970f79b2580385efc28b9081c8c416d2f4f6d2d0e0260069eddddf,mixed_high_volatility,informed,valid,fixed,2882000000,8646000,8646000,0,0,17790586,-9144586,not_required,0,0,0,0
0x8c8c3b62d4970f79b2580385efc28b9081c8c416d2f4f6d2d0e0260069eddddf,mixed_high_volatility,informed,valid,volatility,2882000000,23056000,23056000,0,0,17790586,5265414,not_required,0,0,0,0
0x8c8c3b62d4970f79b2580385efc28b9081c8c416d2f4f6d2d0e0260069eddddf,mixed_high_volatility,informed,valid,markout,2882000000,23056000,23056000,0,14410000,17790586,5265414,settled,0,0,2,800000
0xa0038c5c245fa00a9fd8c8cfbb466d1e2debf266cef544f8acf46b38912806c9,mixed_high_volatility,benign,valid,fixed,3451000000,10353000,10353000,0,0,6484429,3868571,not_required,0,0,0,0
0xa0038c5c245fa00a9fd8c8cfbb466d1e2debf266cef544f8acf46b38912806c9,mixed_high_volatility,benign,valid,volatility,3451000000,21989772,21989772,0,0,6484429,15505343,not_required,0,0,0,0
0xa0038c5c245fa00a9fd8c8cfbb466d1e2debf266cef544f8acf46b38912806c9,mixed_high_volatility,benign,valid,markout,3451000000,27608000,24177706,3430294,13824706,6484429,17693277,settled,0,0,2,800000
0x9c643fa3980bf86e64cb4f52764d310bd9465e8a4833733f70f3efee523f05ce,mixed_high_volatility,benign,valid,fixed,4113000000,12339000,12339000,0,0,0,12339000,not_required,0,0,0,0
0x9c643fa3980bf86e64cb4f52764d310bd9465e8a4833733f70f3efee523f05ce,mixed_high_volatility,benign,valid,volatility,4113000000,29173509,29173509,0,0,0,29173509,not_required,0,0,0,0
0x9c643fa3980bf86e64cb4f52764d310bd9465e8a4833733f70f3efee523f05ce,mixed_high_volatility,benign,valid,markout,4113000000,32904000,12445938,20458062,106938,0,12445938,settled,0,0,2,800000
0x1a605a0fd6699b67003ed9a140dea7df4780282bd498f1fd9b584f7bbf013941,mixed_high_volatility,inventory_improving,valid,fixed,4671000000,14013000,14013000,0,0,0,14013000,not_required,0,0,0,0
0x1a605a0fd6699b67003ed9a140dea7df4780282bd498f1fd9b584f7bbf013941,mixed_high_volatility,inventory_improving,valid,volatility,4671000000,31038795,31038795,0,0,0,31038795,not_required,0,0,0,0
0x1a605a0fd6699b67003ed9a140dea7df4780282bd498f1fd9b584f7bbf013941,mixed_high_volatility,inventory_improving,valid,markout,4671000000,37368000,14013000,23355000,0,0,14013000,settled,0,0,2,800000
0x2049e08f132843aa0f352f0c026d942bb38957df7ea28c18986569ec16a37d29,mixed_high_volatility,benign,valid,fixed,3687000000,11061000,11061000,0,0,0,11061000,not_required,0,0,0,0
0x2049e08f132843aa0f352f0c026d942bb38957df7ea28c18986569ec16a37d29,mixed_high_volatility,benign,valid,volatility,3687000000,29496000,29496000,0,0,0,29496000,not_required,0,0,0,0
0x2049e08f132843aa0f352f0c026d942bb38957df7ea28c18986569ec16a37d29,mixed_high_volatility,benign,valid,markout,3687000000,29496000,11061000,18435000,0,0,11061000,settled,0,0,2,800000
0x8f6a027bddef82a6ff538404bc89dac07e70dedda9666f47c806ed03b5206121,mixed_high_volatility,benign,valid,fixed,4942000000,14826000,14826000,0,0,504084,14321916,not_required,0,0,0,0
0x8f6a027bddef82a6ff538404bc89dac07e70dedda9666f47c806ed03b5206121,mixed_high_volatility,benign,valid,volatility,4942000000,35458850,35458850,0,0,504084,34954766,not_required,0,0,0,0
0x8f6a027bddef82a6ff538404bc89dac07e70dedda9666f47c806ed03b5206121,mixed_high_volatility,benign,valid,markout,4942000000,39536000,20573546,18962454,5747546,504084,20069462,settled,0,0,2,800000
0xa53a4c2442dce5ab03456dd2f7efbbd5377feb97c297b33d3ef45c5758d2b4f2,mixed_high_volatility,benign,valid,fixed,1381000000,4143000,4143000,0,0,0,4143000,not_required,0,0,0,0
0xa53a4c2442dce5ab03456dd2f7efbbd5377feb97c297b33d3ef45c5758d2b4f2,mixed_high_volatility,benign,valid,volatility,1381000000,10056442,10056442,0,0,0,10056442,not_required,0,0,0,0
0xa53a4c2442dce5ab03456dd2f7efbbd5377feb97c297b33d3ef45c5758d2b4f2,mixed_high_volatility,benign,valid,markout,1381000000,11048000,4143000,6905000,0,0,4143000,settled,0,0,2,800000
0x5383c18db9533fcd192ed973213f274a210164b644e4ce84b2e05165a3872b6f,mixed_high_volatility,benign,valid,fixed,3025000000,9075000,9075000,0,0,0,9075000,not_required,0,0,0,0
0x5383c18db9533fcd192ed973213f274a210164b644e4ce84b2e05165a3872b6f,mixed_high_volatility,benign,valid,volatility,3025000000,24200000,24200000,0,0,0,24200000,not_required,0,0,0,0
0x5383c18db9533fcd192ed973213f274a210164b644e4ce84b2e05165a3872b6f,mixed_high_volatility,benign,valid,markout,3025000000,24200000,9075000,15125000,0,0,9075000,settled,0,0,2,800000
0xea781d2fb0bffa0467176a9d11e3b991e0275902e15bcdef4c38283115462936,mixed_high_volatility,inventory_improving,valid,fixed,4671000000,14013000,14013000,0,0,0,14013000,not_required,0,0,0,0
0xea781d2fb0bffa0467176a9d11e3b991e0275902e15bcdef4c38283115462936,mixed_high_volatility,inventory_improving,valid,volatility,4671000000,34331850,34331850,0,0,0,34331850,not_required,0,0,0,0
0xea781d2fb0bffa0467176a9d11e3b991e0275902e15bcdef4c38283115462936,mixed_high_volatility,inventory_improving,valid,markout,4671000000,37368000,14013000,23355000,0,0,14013000,settled,0,0,2,800000
0x6adf599f30d62ba09f664a15e9c2e5f199e22d25c7dceab6b21c21d5ce635abe,mixed_high_volatility,benign,valid,fixed,3306000000,9918000,9918000,0,0,1788546,8129454,not_required,0,0,0,0
0x6adf599f30d62ba09f664a15e9c2e5f199e22d25c7dceab6b21c21d5ce635abe,mixed_high_volatility,benign,valid,volatility,3306000000,20731926,20731926,0,0,1788546,18943380,not_required,0,0,0,0
0x6adf599f30d62ba09f664a15e9c2e5f199e22d25c7dceab6b21c21d5ce635abe,mixed_high_volatility,benign,valid,markout,3306000000,26448000,16085343,10362657,6167343,1788546,14296797,settled,0,0,2,800000
0xf05900258c9142597a7382367cac699dbd44c99cd9ff7c2bb95c82fac8a126a6,mixed_high_volatility,inventory_improving,valid,fixed,3061000000,9183000,9183000,0,0,0,9183000,not_required,0,0,0,0
0xf05900258c9142597a7382367cac699dbd44c99cd9ff7c2bb95c82fac8a126a6,mixed_high_volatility,inventory_improving,valid,volatility,3061000000,21062741,21062741,0,0,0,21062741,not_required,0,0,0,0
0xf05900258c9142597a7382367cac699dbd44c99cd9ff7c2bb95c82fac8a126a6,mixed_high_volatility,inventory_improving,valid,markout,3061000000,24488000,9183000,15305000,0,0,9183000,settled,0,0,2,800000
0x817783ad2b76003db586d7032ece8ee6f872c1cc5ec2d45c5e5cb9d63be428cb,mixed_high_volatility,benign,valid,fixed,2301000000,6903000,6903000,0,0,0,6903000,not_required,0,0,0,0
0x817783ad2b76003db586d7032ece8ee6f872c1cc5ec2d45c5e5cb9d63be428cb,mixed_high_volatility,benign,valid,volatility,2301000000,18408000,18408000,0,0,0,18408000,not_required,0,0,0,0
0x817783ad2b76003db586d7032ece8ee6f872c1cc5ec2d45c5e5cb9d63be428cb,mixed_high_volatility,benign,valid,markout,2301000000,18408000,6903000,11505000,0,0,6903000,settled,0,0,2,800000
